"Orders_Unique","Returns_Unique","Frequency","Total_Items_Purchased","Quantity_Basket","Total_Items_Returned","Types_Items_Purchased","Unique_Item_Per_Basket","Types_Items_Returned","Unique_Item_Per_Return","Sales_Revenue","Return_Refund","Monetory_Value","Average_Unit_Price_Purchase","Average_Unit_Refund_Return","Country","Is_Buying_Most_Popular","Recency","Recency_Quantile","Frequency_Quantile","Monetory_Value_Quantile","Y_Income"
6,1,7,1381,230.166666666667,-9,68,17.1666666666667,3,3,2974.41,-14.39,2960.02,2.15380883417813,1.59888888888889,"Poland","0",6,0.07,0.9,0.95,908.68
3,0,3,829,276.333333333333,0,87,37.6666666666667,0,0,1668.52,0,0,2.01268998793727,0,"United Kingdom","1",112,0.8,0.64,0.06,149.02
11,0,11,2224,202.181818181818,0,117,21.2727272727273,0,0,5277.29,0,0,2.3728821942446,0,"France","1",0,0.01,0.96,0.06,7002.53
3,0,3,199,66.3333333333333,0,68,28,0,0,455.65,0,0,2.28969849246231,0,"United Kingdom","1",166,0.92,0.64,0.06,666.71
7,4,11,1354,193.428571428571,-5,186,32.1428571428571,4,1,1179.6,-37.35,1142.25,0.871196454948301,7.47,"United Kingdom","1",34,0.41,0.96,0.87,1134.53
5,1,6,876,175.2,-4,35,8,1,1,2869.02,-43.8,2825.22,3.27513698630137,10.95,"United Kingdom","1",2,0.03,0.87,0.95,835.85
8,3,11,622,77.75,-17,48,10.25,7,2.66666666666667,2267.48,-129.5,2137.98,3.64546623794212,7.61764705882353,"Germany","0",8,0.12,0.96,0.93,2103.65
6,1,7,243,40.5,-24,58,12.5,5,5,1191.75,-202.8,988.95,4.90432098765432,8.45,"United Kingdom","1",18,0.25,0.9,0.86,1224.16
1,0,1,104,104,0,7,7,0,0,124.14,0,0,1.19365384615385,0,"United Kingdom","0",179,0.98,0.03,0.06,579.63
2,0,2,242,121,0,73,38.5,0,0,521.66,0,0,2.15561983471074,0,"United Kingdom","1",173,0.95,0.43,0.06,170.56
8,0,8,594,74.25,0,177,28.5,0,0,1347.25,0,0,2.26809764309764,0,"United Kingdom","0",14,0.22,0.92,0.06,2371.85
13,0,13,15012,1154.76923076923,0,18,4.23076923076923,0,0,27889.72,0,0,1.85782840394351,0,"United Kingdom","0",5,0.06,0.97,0.06,23934
1,0,1,39,39,0,34,34,0,0,110.35,0,0,2.82948717948718,0,"United Kingdom","1",179,0.98,0.03,0.06,377.64
4,2,6,421,105.25,-12,22,6,3,1.5,610.93,-75.2,535.73,1.45114014251781,6.26666666666667,"United Kingdom","0",48,0.49,0.87,0.79,658.38
6,2,8,1491,248.5,-4,59,13.1666666666667,2,1,1569.72,-17.8,1551.92,1.0527967806841,4.45,"Belgium","1",19,0.25,0.92,0.91,1446.36
5,0,5,612,122.4,0,44,11.8,0,0,1133.78,0,0,1.85258169934641,0,"United Kingdom","0",12,0.18,0.83,0.06,707.4
7,4,11,9624,1374.85714285714,-84,365,82.2857142857143,19,4.75,14463.51,-264.45,14199.06,1.50285847880299,3.14821428571429,"United Kingdom","1",12,0.17,0.96,1,13765.42
1,0,1,75,75,0,31,31,0,0,135.33,0,0,1.8044,0,"United Kingdom","0",179,0.98,0.03,0.06,153.64
11,2,13,1051,95.5454545454545,-4,91,12.7272727272727,4,2,2776.5,-30.1,2746.4,2.64176974310181,7.525,"United Kingdom","1",44,0.47,0.97,0.95,5745.35
12,5,17,761,63.4166666666667,-29,32,4.83333333333333,1,1,5163.46,-321.15,4842.31,6.78509855453351,11.0741379310345,"United Kingdom","1",41,0.44,0.99,0.98,2102.71
5,2,7,755,151,-5,87,35.4,5,2.5,1957.21,-16.22,1940.99,2.59233112582781,3.244,"United Kingdom","1",26,0.36,0.9,0.92,1259.74
51,13,64,14678,287.803921568627,-217,440,17.2745098039216,12,1.76923076923077,27876.19,-1249.05,26627.14,1.89918176863333,5.75599078341014,"United Kingdom","1",5,0.06,1,1,30694.99
11,5,16,1134,103.090909090909,-16,230,34.8181818181818,9,1.8,3265.37,-72.14,3193.23,2.87951499118166,4.50875,"United Kingdom","1",8,0.13,0.99,0.96,5496.8
1,0,1,80,80,0,48,49,0,0,230.66,0,0,2.88325,0,"United Kingdom","1",177,0.98,0.03,0.06,444.16
1,1,2,129,129,-7,49,51,2,2,274.67,-13.39,261.28,2.12922480620155,1.91285714285714,"United Kingdom","0",177,0.98,0.43,0.73,1575.41
6,1,7,1113,185.5,-5,119,25.3333333333333,3,3,3362.53,-32.05,3330.48,3.02114106019766,6.41,"United Kingdom","1",11,0.17,0.9,0.96,3398.81
3,0,3,91,30.3333333333333,0,69,25.3333333333333,0,0,381.61,0,0,4.19351648351648,0,"United Kingdom","0",23,0.32,0.64,0.06,264.23
11,2,13,859,78.0909090909091,-10,92,17.1818181818182,6,3.5,2471.68,-73.25,2398.43,2.87739231664726,7.325,"United Kingdom","1",2,0.03,0.97,0.94,5478.84
13,1,14,2344,180.307692307692,-214,202,20.6923076923077,21,21,2526.86,-330.34,2196.52,1.07801194539249,1.54364485981308,"United Kingdom","0",6,0.07,0.98,0.93,1516.62
4,0,4,368,92,0,131,45.25,0,0,828.56,0,0,2.25152173913043,0,"United Kingdom","1",20,0.28,0.75,0.06,1761.75
6,3,9,2481,413.5,-20,183,42.5,6,2,3187.65,-99.25,3088.4,1.28482466747279,4.9625,"United Kingdom","0",28,0.38,0.94,0.96,1139.99
13,3,16,3555,273.461538461538,-19,70,8.92307692307692,4,1.33333333333333,6641.19,-69.24,6571.95,1.86812658227848,3.64421052631579,"United Kingdom","1",4,0.05,0.99,0.99,8785.83
9,0,9,609,67.6666666666667,0,26,3.55555555555556,0,0,1251.81,0,0,2.05551724137931,0,"United Kingdom","1",0,0.01,0.94,0.06,2518.79
9,0,9,1221,135.666666666667,0,256,45.2222222222222,0,0,1903.11,0,0,1.55864864864865,0,"United Kingdom","1",2,0.03,0.94,0.06,2651.76
12,0,12,1585,132.083333333333,0,95,17.8333333333333,0,0,4097.86,0,0,2.58540063091483,0,"United Kingdom","1",0,0.02,0.97,0.06,2310.34
5,1,6,1337,267.4,-3,119,31.8,3,3,2045.28,-28.65,2016.63,1.52975317875841,9.55,"United Kingdom","1",21,0.29,0.87,0.93,3296.34
4,0,4,1629,407.25,0,163,45.25,0,0,3884.32,0,0,2.38448127685697,0,"France","1",9,0.13,0.75,0.06,5230.62
8,0,8,610,76.25,0,81,21.125,0,0,1276.15,0,0,2.09204918032787,0,"United Kingdom","1",6,0.08,0.92,0.06,809.18
11,0,11,794,72.1818181818182,0,28,3.54545454545455,0,0,2155.28,0,0,2.71445843828715,0,"United Kingdom","0",25,0.34,0.96,0.06,4520.43
14,4,18,1652,118,-4,315,51.6428571428571,3,1,3311.73,-48.1,3263.63,2.00467917675545,12.025,"United Kingdom","1",14,0.22,0.99,0.96,2303.4
3,0,3,393,131,0,53,18.6666666666667,0,0,1093.45,0,0,2.7823155216285,0,"United Kingdom","1",8,0.12,0.64,0.06,1105
3,0,3,158,52.6666666666667,0,60,25.6666666666667,0,0,614.1,0,0,3.88670886075949,0,"United Kingdom","0",121,0.83,0.64,0.06,75.9
3,0,3,642,214,0,82,30.6666666666667,0,0,884.74,0,0,1.37809968847352,0,"United Kingdom","1",9,0.14,0.64,0.06,216.37
1,0,1,68,68,0,50,50,0,0,186.88,0,0,2.74823529411765,0,"United Kingdom","0",177,0.98,0.03,0.07,488.76
3,1,4,448,149.333333333333,-13,38,13.6666666666667,1,1,622.34,-11.05,611.29,1.38915178571429,0.85,"United Kingdom","0",76,0.66,0.75,0.81,1283.53
3,0,3,840,280,0,181,80,0,0,1497.67,0,0,1.78294047619048,0,"United Kingdom","1",5,0.07,0.64,0.07,1582.72
4,0,4,1618,404.5,0,119,52.5,0,0,2469.64,0,0,1.52635352286774,0,"United Kingdom","0",7,0.11,0.75,0.07,1350.63
5,1,6,745,149,-13,96,24.8,2,2,1253.94,-17.55,1236.39,1.68314093959732,1.35,"United Kingdom","1",41,0.44,0.87,0.88,1063.28
1,0,1,25,25,0,3,3,0,0,33.15,0,0,1.326,0,"United Kingdom","1",177,0.98,0.03,0.07,121.68
8,1,9,933,116.625,-9,169,27.5,7,7,2508.72,-55.55,2453.17,2.68887459807074,6.17222222222222,"United Kingdom","1",14,0.21,0.94,0.94,1640.1
6,0,6,2140,356.666666666667,0,29,7.16666666666667,0,0,2604.8,0,0,1.21719626168224,0,"United Kingdom","0",69,0.62,0.87,0.07,2535.86
5,1,6,457,91.4,-13,62,19,2,2,835.92,-16.65,819.27,1.8291466083151,1.28076923076923,"United Kingdom","0",23,0.33,0.87,0.84,2116.53
3,0,3,1118,372.666666666667,0,48,22,0,0,1371.9,0,0,1.22710196779964,0,"United Kingdom","0",62,0.59,0.64,0.07,1788.1
1,0,1,69,69,0,19,20,0,0,128.55,0,0,1.86304347826087,0,"United Kingdom","0",177,0.98,0.03,0.07,83.15
4,0,4,1594,398.5,0,219,67.25,0,0,2775.38,0,0,1.74114178168131,0,"United Kingdom","1",26,0.36,0.75,0.07,3905.43
4,0,4,174,43.5,0,26,7.5,0,0,784.37,0,0,4.50787356321839,0,"United Kingdom","0",41,0.44,0.75,0.07,1849.48
2,1,3,255,127.5,-1,101,55,1,1,634.13,-4.95,629.18,2.48678431372549,4.95,"United Kingdom","0",65,0.6,0.64,0.81,757.4
7,1,8,763,109,-12,52,10.4285714285714,6,6,2302.31,-52.9,2249.41,3.01744429882045,4.40833333333333,"Germany","0",7,0.09,0.92,0.93,1420.51
9,0,9,960,106.666666666667,0,175,25.5555555555556,0,0,1752.55,0,0,1.82557291666667,0,"United Kingdom","1",4,0.04,0.94,0.07,2042.74
2,0,2,213,106.5,0,70,41.5,0,0,554.16,0,0,2.60169014084507,0,"United Kingdom","0",91,0.73,0.44,0.07,1406.49
5,2,7,1302,260.4,-15,194,51.8,11,6,1650.69,-30.82,1619.87,1.26781105990783,2.05466666666667,"United Kingdom","1",9,0.14,0.9,0.91,3128.02
1,0,1,116,116,0,11,11,0,0,165.86,0,0,1.4298275862069,0,"United Kingdom","0",177,0.97,0.03,0.07,476.91
1,0,1,141,141,0,57,59,0,0,272.07,0,0,1.92957446808511,0,"United Kingdom","0",177,0.98,0.03,0.07,148
4,1,5,450,112.5,-2,29,9.5,2,2,824.04,-18.9,805.14,1.8312,9.45,"United Kingdom","1",19,0.27,0.83,0.84,827.29
4,1,5,537,134.25,-2,55,18,1,1,1574.17,-5.1,1569.07,2.93141527001862,2.55,"United Kingdom","1",20,0.28,0.83,0.91,850.77
10,2,12,1911,191.1,-8,118,15.5,2,1,2341.77,-23.95,2317.82,1.22541601255887,2.99375,"Germany","0",0,0.01,0.97,0.94,3395.46
26,14,40,18048,694.153846153846,-970,50,7.19230769230769,7,1.28571428571429,17583.36,-533.98,17049.38,0.974255319148936,0.550494845360825,"United Kingdom","0",4,0.05,1,1,16756.31
6,0,6,708,118,0,33,9.16666666666667,0,0,2091.4,0,0,2.95395480225989,0,"United Kingdom","1",6,0.07,0.87,0.07,2104.61
4,5,9,1856,464,-71,73,20.75,9,3,2640.46,-420.55,2219.91,1.42266163793103,5.92323943661972,"United Kingdom","1",78,0.67,0.94,0.93,3321.55
1,0,1,196,196,0,16,16,0,0,320.08,0,0,1.6330612244898,0,"Japan","0",177,0.97,0.03,0.07,174
6,0,6,686,114.333333333333,0,131,25,0,0,1323.78,0,0,1.9297084548105,0,"United Kingdom","1",60,0.57,0.87,0.07,1275.41
3,1,4,293,97.6666666666667,-8,34,16.6666666666667,1,1,698.58,-39.6,658.98,2.38423208191126,4.95,"United Kingdom","1",67,0.61,0.75,0.81,750.74
1,0,1,46,46,0,9,9,0,0,164.7,0,0,3.5804347826087,0,"United Kingdom","0",177,0.98,0.03,0.07,302.34
2,0,2,927,463.5,0,178,110.5,0,0,2034.06,0,0,2.19423948220065,0,"United Kingdom","1",124,0.84,0.44,0.07,708.76
4,0,4,1078,269.5,0,12,3.25,0,0,516.08,0,0,0.47873840445269,0,"United Kingdom","0",7,0.1,0.75,0.07,916.69
11,6,17,3724,338.545454545455,-19,88,9.90909090909091,7,1.33333333333333,6245.08,-61.05,6184.03,1.67698174006445,3.21315789473684,"United Kingdom","0",14,0.22,0.99,0.99,10017.34
2,0,2,290,145,0,33,19,0,0,638.24,0,0,2.2008275862069,0,"United Kingdom","1",64,0.59,0.44,0.07,456.84
0,1,1,0,0,-2,0,0,1,1,0,-17,0,0,8.5,"Italy","0",176,0.97,0.03,0.07,196.94
13,3,16,4770,366.923076923077,-23,139,13,10,3.33333333333333,7288.82,-81.45,7207.37,1.52805450733753,3.54130434782609,"United Kingdom","1",20,0.29,0.99,0.99,9871.08
10,4,14,1077,107.7,-38,160,23.1,13,3.5,2261.06,-126.1,2134.96,2.09940575673166,3.31842105263158,"United Kingdom","1",6,0.09,0.98,0.93,3176.12
5,0,5,395,79,0,39,10.8,0,0,912.31,0,0,2.30964556962025,0,"United Kingdom","1",22,0.32,0.83,0.07,1107.46
2,0,2,262,131,0,22,11,0,0,508.02,0,0,1.93900763358779,0,"United Kingdom","0",113,0.8,0.44,0.07,538.54
3,1,4,609,203,-31,51,17,3,3,771.13,-103.96,667.17,1.26622331691297,3.35354838709677,"United Kingdom","1",20,0.28,0.75,0.82,644.62
6,1,7,663,110.5,-1,60,10.1666666666667,1,1,1211.44,-4.25,1207.19,1.82720965309201,4.25,"United Kingdom","1",61,0.58,0.9,0.88,469.28
1,0,1,349,349,0,11,11,0,0,300.66,0,0,0.861489971346705,0,"United Kingdom","0",176,0.97,0.03,0.07,250.38
1,0,1,53,53,0,7,7,0,0,129.4,0,0,2.44150943396226,0,"Portugal","0",176,0.97,0.03,0.08,354.25
7,2,9,804,114.857142857143,-6,4,1.85714285714286,1,1,940.44,-6.36,934.08,1.16970149253731,1.06,"United Kingdom","1",13,0.19,0.94,0.85,774.78
5,2,7,755,151,-15,54,16.4,5,2.5,1338.17,-27.35,1310.82,1.77241059602649,1.82333333333333,"Germany","1",8,0.12,0.9,0.89,1305.5
4,1,5,421,105.25,-2,67,18,1,1,997.94,-4.2,993.74,2.37040380047506,2.1,"United Kingdom","0",28,0.38,0.83,0.86,385.89
2,0,2,192,96,0,14,8,0,0,366.15,0,0,1.90703125,0,"United Kingdom","0",64,0.6,0.44,0.08,573.17
25,2,27,5759,230.36,-14,296,34.32,3,1.5,12876.96,-94.3,12782.66,2.23597152283383,6.73571428571429,"United Kingdom","1",6,0.08,1,1,6855.93
1,0,1,175,175,0,38,39,0,0,214.08,0,0,1.22331428571429,0,"United Kingdom","0",176,0.97,0.03,0.08,311.61
3,0,3,178,59.3333333333333,0,46,17.6666666666667,0,0,420.26,0,0,2.36101123595506,0,"United Kingdom","1",40,0.43,0.64,0.08,544.9
8,4,12,1869,233.625,-9,92,14.875,3,1,2156.07,-19.65,2136.42,1.15359550561798,2.18333333333333,"United Kingdom","1",8,0.12,0.97,0.93,2467.89
5,1,6,48,9.6,-1,5,2.4,1,1,381.6,-4.95,376.65,7.95,4.95,"United Kingdom","1",26,0.36,0.87,0.77,303.65
2,1,3,254,127,-1,27,15.5,1,1,614.14,-8.95,605.19,2.41787401574803,8.95,"United Kingdom","1",26,0.36,0.64,0.8,96.14
6,0,6,333,55.5,0,39,7.5,0,0,645.88,0,0,1.93957957957958,0,"United Kingdom","1",14,0.21,0.87,0.08,244.05
8,7,15,1662,207.75,-39,117,19,20,3.57142857142857,2719.13,-130.72,2588.41,1.63605896510229,3.35179487179487,"Germany","1",8,0.11,0.98,0.94,4476.36
4,1,5,551,137.75,-2,76,26.5,2,2,975.68,-16.5,959.18,1.77074410163339,8.25,"United Kingdom","1",43,0.46,0.83,0.86,794.54
2,0,2,120,60,0,58,29.5,0,0,254.25,0,0,2.11875,0,"United Kingdom","0",28,0.38,0.44,0.08,123.27
4,0,4,1222,305.5,0,86,23,0,0,2104,0,0,1.72176759410802,0,"United Kingdom","0",13,0.2,0.75,0.08,2903.72
1,1,2,350,350,-6,12,12,1,1,419.06,-29.7,389.36,1.19731428571429,4.95,"United Kingdom","0",168,0.93,0.44,0.77,707.31
1,1,2,94,94,-33,29,29,1,1,112.08,-64.35,47.73,1.19234042553191,1.95,"United Kingdom","0",173,0.95,0.44,0.7,388.95
5,0,5,410,82,0,57,13.2,0,0,1019.97,0,0,2.48773170731707,0,"United Kingdom","1",12,0.18,0.83,0.08,1201.04
2,0,2,1258,629,0,63,37.5,0,0,745.26,0,0,0.59241653418124,0,"United Kingdom","0",56,0.55,0.44,0.08,2061.43
13,5,18,1936,148.923076923077,-32,78,14.3846153846154,9,1.8,3838.46,-105.7,3732.76,1.98267561983471,3.303125,"United Kingdom","1",4,0.04,0.99,0.97,5890.59
10,1,11,1661,166.1,-1,204,28.5,1,1,2785.16,-12.75,2772.41,1.67679711017459,12.75,"United Kingdom","1",6,0.08,0.96,0.95,1636.13
2,0,2,262,131,0,55,31.5,0,0,569.2,0,0,2.17251908396947,0,"United Kingdom","0",134,0.87,0.44,0.08,402.56
1,0,1,119,119,0,14,14,0,0,185.97,0,0,1.5627731092437,0,"United Kingdom","0",176,0.97,0.03,0.08,441.16
9,0,9,961,106.777777777778,0,122,27.6666666666667,0,0,2055.35,0,0,2.13876170655567,0,"United Kingdom","0",0,0.02,0.94,0.08,536.9
1,0,1,256,256,0,74,82,0,0,367.95,0,0,1.4373046875,0,"United Kingdom","0",176,0.97,0.04,0.08,213.28
3,0,3,658,219.333333333333,0,114,52.6666666666667,0,0,995.93,0,0,1.51357142857143,0,"United Kingdom","1",69,0.62,0.64,0.08,262.15
1,1,2,37,37,-1,13,13,1,1,125.1,-12.75,112.35,3.38108108108108,12.75,"United Kingdom","1",176,0.97,0.44,0.7,1040.38
5,2,7,1603,320.6,-2,59,17,2,1,1963.26,-3.1,1960.16,1.22474111041797,1.55,"United Kingdom","0",8,0.13,0.9,0.92,2751.05
11,2,13,2378,216.181818181818,-3,218,24.3636363636364,3,1.5,3894.25,-10,3884.25,1.63761564339781,3.33333333333333,"United Kingdom","1",22,0.31,0.97,0.97,5280.79
6,0,6,1089,181.5,0,211,43.3333333333333,0,0,1628.83,0,0,1.4957116620753,0,"United Kingdom","1",15,0.23,0.87,0.08,839.16
2,2,4,619,309.5,-7,97,55.5,5,3,1038.91,-15.27,1023.64,1.67836833602585,2.18142857142857,"United Kingdom","1",43,0.46,0.75,0.86,1242.61
5,0,5,356,71.2,0,61,14.2,0,0,775.33,0,0,2.17789325842697,0,"United Kingdom","1",41,0.44,0.83,0.08,1984.6
3,0,3,575,191.666666666667,0,35,18,0,0,1107.41,0,0,1.92593043478261,0,"United Kingdom","1",0,0.02,0.64,0.08,1351.92
10,0,10,1024,102.4,0,81,14.5,0,0,2336.1,0,0,2.28134765625,0,"United Kingdom","0",12,0.19,0.95,0.08,2195.24
5,0,5,638,127.6,0,153,52.4,0,0,1161.66,0,0,1.82078369905956,0,"United Kingdom","1",26,0.36,0.83,0.08,1556.37
6,3,9,451,75.1666666666667,-50,41,7.83333333333333,5,2,949.25,-56.1,893.15,2.10476718403548,1.122,"United Kingdom","0",26,0.36,0.94,0.85,553.8
1,0,1,174,174,0,50,57,0,0,402.36,0,0,2.31241379310345,0,"United Kingdom","0",176,0.97,0.04,0.08,350.08
4,0,4,479,119.75,0,90,27.25,0,0,820.88,0,0,1.7137369519833,0,"United Kingdom","1",88,0.71,0.75,0.08,1272.8
9,4,13,2593,288.111111111111,-41,124,18.5555555555556,7,2.75,3661.18,-78.85,3582.33,1.41194755109911,1.92317073170732,"United Kingdom","1",6,0.08,0.97,0.97,3938.84
3,1,4,421,140.333333333333,-72,12,4.33333333333333,1,1,666.1,-151.2,514.9,1.58218527315915,2.1,"United Kingdom","0",126,0.85,0.75,0.79,1393.35
2,1,3,208,104,-2,23,11.5,2,2,501.85,-6.3,495.55,2.41274038461538,3.15,"United Kingdom","0",28,0.38,0.64,0.79,99.42
0,1,1,0,0,-7,0,0,2,2,0,-22.11,0,0,3.15857142857143,"United Kingdom","0",176,0.97,0.04,0.08,173.76
2,2,4,636,318,-3,59,30,1,1,978.99,-12.75,966.24,1.53929245283019,4.25,"United Kingdom","0",0,0.01,0.75,0.86,810.57
3,1,4,485,161.666666666667,-15,20,9.33333333333333,4,4,1072.43,-54.75,1017.68,2.21119587628866,3.65,"United Kingdom","1",40,0.42,0.75,0.86,972.44
3,1,4,566,188.666666666667,-3,41,15.3333333333333,1,1,955.6,-4.95,950.65,1.68833922261484,1.65,"United Kingdom","0",14,0.22,0.75,0.85,888.42
5,0,5,394,78.8,0,85,27.2,0,0,943.58,0,0,2.3948730964467,0,"United Kingdom","1",22,0.32,0.83,0.09,1008.39
1,0,1,127,127,0,27,29,0,0,193.3,0,0,1.52204724409449,0,"United Kingdom","0",176,0.97,0.04,0.09,506.51
3,1,4,457,152.333333333333,-4,49,17,1,1,922.11,-11.8,910.31,2.01774617067834,2.95,"United Kingdom","0",123,0.83,0.75,0.85,867.61
5,5,10,345,69,-139,12,3.4,4,1.2,542.95,-201.49,341.46,1.57376811594203,1.44956834532374,"United Kingdom","1",8,0.13,0.95,0.76,742.17
2,0,2,466,233,0,36,24,0,0,910.1,0,0,1.95300429184549,0,"United Kingdom","0",44,0.47,0.44,0.09,290.52
7,4,11,404,57.7142857142857,-5,87,19.2857142857143,5,1.25,1336.35,-25.85,1310.5,3.30779702970297,5.17,"United Kingdom","1",12,0.19,0.96,0.89,919.8
3,0,3,345,115,0,12,5,0,0,866.39,0,0,2.51127536231884,0,"United Kingdom","0",90,0.72,0.64,0.09,1617.24
3,0,3,89,29.6666666666667,0,28,9.33333333333333,0,0,310.96,0,0,3.49393258426966,0,"United Kingdom","0",23,0.33,0.64,0.09,117.22
2,0,2,635,317.5,0,67,40,0,0,1174.03,0,0,1.84886614173228,0,"United Kingdom","1",162,0.91,0.44,0.09,-550.64
3,3,6,310,103.333333333333,-16,142,56.3333333333333,5,1.66666666666667,664.76,-19.3,645.46,2.14438709677419,1.20625,"United Kingdom","1",26,0.36,0.87,0.81,1183.77
14,2,16,19928,1423.42857142857,-5,75,8.5,3,2.5,55760.26,-1157.82,54602.44,2.79808610999599,231.564,"United Kingdom","1",0,0.02,0.99,1,132719.73
3,1,4,664,221.333333333333,-3,75,25.6666666666667,3,3,1393.72,-24.95,1368.77,2.09897590361446,8.31666666666667,"United Kingdom","0",48,0.49,0.76,0.89,2434.04
3,0,3,883,294.333333333333,0,42,14,0,0,623.11,0,0,0.705673839184598,0,"United Kingdom","0",25,0.34,0.64,0.09,501.96
2,0,2,160,80,0,1,1,0,0,408,0,0,2.55,0,"United Kingdom","1",62,0.59,0.44,0.09,163.2
12,3,15,4502,375.166666666667,-10,201,31.5833333333333,5,1.66666666666667,8044.93,-42.5,8002.43,1.7869680142159,4.25,"France","1",6,0.07,0.98,0.99,5675.16
3,1,4,364,121.333333333333,-1,42,15.6666666666667,1,1,960.69,-1.25,959.44,2.63925824175824,1.25,"United Kingdom","0",168,0.93,0.76,0.86,2519.41
8,0,8,3233,404.125,0,203,36.125,0,0,5019.01,0,0,1.55243117847201,0,"United Kingdom","1",26,0.37,0.93,0.09,8091.01
3,0,3,267,89,0,79,31.6666666666667,0,0,641,0,0,2.40074906367041,0,"United Kingdom","1",62,0.58,0.64,0.09,812.16
2,0,2,202,101,0,16,8.5,0,0,532.38,0,0,2.63554455445545,0,"United Kingdom","0",33,0.4,0.44,0.09,663.56
2,1,3,94,47,-1,17,8.5,1,1,291.34,-39.95,251.39,3.09936170212766,39.95,"United Kingdom","1",56,0.55,0.65,0.73,204.87
8,1,9,3263,407.875,-31,94,20,10,10,7907.58,-97.22,7810.36,2.4234079068342,3.13612903225806,"United Kingdom","1",12,0.18,0.94,0.99,1641.18
4,0,4,585,146.25,0,31,9.25,0,0,1403.61,0,0,2.39933333333333,0,"United Kingdom","0",13,0.2,0.76,0.09,3741.51
11,5,16,1898,172.545454545455,-18,112,19.1818181818182,10,2,4527.84,-91.2,4436.64,2.38558482613277,5.06666666666667,"United Kingdom","1",12,0.17,0.99,0.98,6227.7
3,0,3,869,289.666666666667,0,32,11,0,0,1189.86,0,0,1.36922899884925,0,"United Kingdom","0",68,0.62,0.65,0.09,2352.06
5,0,5,1229,245.8,0,44,12.2,0,0,1781.28,0,0,1.44937347436941,0,"United Kingdom","0",11,0.16,0.83,0.09,1920.16
1,0,1,43,43,0,23,23,0,0,109.82,0,0,2.55395348837209,0,"United Kingdom","0",175,0.97,0.04,0.09,228.8
11,1,12,3119,283.545454545455,-1,218,24.1818181818182,1,1,5826.81,-281,5545.81,1.86816607887143,281,"United Kingdom","1",18,0.25,0.97,0.98,6850.65
1,0,1,213,213,0,15,15,0,0,373.49,0,0,1.75347417840376,0,"United Kingdom","0",175,0.97,0.04,0.09,1362.91
6,2,8,2532,422,-2,200,41.1666666666667,2,1,5530.43,-7.9,5522.53,2.1842140600316,3.95,"United Kingdom","1",4,0.04,0.93,0.98,3388.08
2,0,2,267,133.5,0,29,16,0,0,315.37,0,0,1.18116104868914,0,"United Kingdom","1",83,0.69,0.44,0.09,545.49
3,0,3,525,175,0,65,25,0,0,1147.59,0,0,2.18588571428571,0,"United Kingdom","1",104,0.77,0.65,0.09,494.17
1,0,1,74,74,0,16,16,0,0,156.19,0,0,2.11067567567568,0,"United Kingdom","1",175,0.97,0.04,0.09,652.68
3,0,3,333,111,0,53,20.3333333333333,0,0,680.59,0,0,2.04381381381381,0,"United Kingdom","1",104,0.77,0.65,0.09,955.84
12,5,17,2866,238.833333333333,-46,98,17.5833333333333,6,1.4,7506.15,-122.3,7383.85,2.6190334961619,2.65869565217391,"United Kingdom","1",12,0.19,0.99,0.99,12714.25
5,3,8,613,122.6,-6,52,14.2,3,1.33333333333333,1448.01,-8.45,1439.56,2.36216965742251,1.40833333333333,"United Kingdom","1",15,0.23,0.93,0.9,1332.31
6,0,6,555,92.5,0,190,35.6666666666667,0,0,1235.15,0,0,2.2254954954955,0,"United Kingdom","1",33,0.4,0.87,0.09,2418.6
3,1,4,248,82.6666666666667,-1,16,7.66666666666667,1,1,587.06,-2.08,584.98,2.36717741935484,2.08,"United Kingdom","0",7,0.1,0.76,0.8,534.33
5,0,5,595,119,0,47,11,0,0,1026.63,0,0,1.72542857142857,0,"United Kingdom","0",25,0.34,0.83,0.09,2193.14
1,0,1,114,114,0,23,23,0,0,165.94,0,0,1.45561403508772,0,"United Kingdom","0",175,0.96,0.04,0.1,187.71
2,0,2,725,362.5,0,91,51,0,0,816.22,0,0,1.12582068965517,0,"United Kingdom","0",97,0.75,0.44,0.1,611.35
3,0,3,1117,372.333333333333,0,63,28,0,0,1823.43,0,0,1.63243509400179,0,"Iceland","1",54,0.53,0.65,0.1,2486.57
3,0,3,1074,358,0,23,8,0,0,1307.62,0,0,1.21752327746741,0,"United Kingdom","0",27,0.37,0.65,0.1,2591.48
4,0,4,513,128.25,0,58,15.25,0,0,1129.74,0,0,2.20222222222222,0,"United Kingdom","1",15,0.23,0.76,0.1,1107
7,1,8,972,138.857142857143,-1,87,14.5714285714286,1,1,2045.8,-10.75,2035.05,2.10473251028807,10.75,"United Kingdom","0",57,0.56,0.93,0.93,2165.92
4,0,4,146,36.5,0,41,13,0,0,691.8,0,0,4.73835616438356,0,"United Kingdom","0",13,0.2,0.76,0.1,999.71
1,0,1,32,32,0,3,3,0,0,172,0,0,5.375,0,"United Kingdom","0",175,0.97,0.04,0.1,1006.56
5,1,6,816,163.2,-1,81,28.4,1,1,1627.27,-10.95,1616.32,1.99420343137255,10.95,"United Kingdom","1",11,0.17,0.88,0.91,576.4
4,1,5,936,234,-2,47,20,1,1,1395.89,-3.3,1392.59,1.49133547008547,1.65,"United Kingdom","0",6,0.07,0.83,0.89,4191.03
